source,target
53732,7375
63604,41132
7079,41132
95098,41132
41132,62432
41132,117268
41132,123509
41132,81374
41132,73504
41132,76870
41132,105520
41132,80685
41132,124191
41132,80240
41132,90742
41132,42391
41132,115650
41132,38059
41132,81970
41132,47533
41132,45724
41132,35508
41132,87062
39976,58068
39976,81436
39976,120318
39976,86355
39976,19918
39976,11718
89712,48863
18236,48863
116372,48863
48863,34370
48863,122125
48863,62661
48863,35247
48863,61959
48863,102027
48863,114902
48863,32501
48863,51857
48863,10143
48863,120770
48863,127152
48863,75062
48863,10169
48863,37417
48863,30826
48863,26401
48863,59197
48863,59266
48863,10490
48863,28311
48863,60775
117270,75199
75199,78841
75199,121715
75199,48227
75199,55005
75199,88201
75199,79334
75199,11541
75199,116960
75199,5539
75199,101405
75199,42283
75199,2062
75199,113750
75199,35430
75199,33624
75199,17958
75199,54334
75199,120146
75199,32174
75199,23388
75199,1895
75199,91422
75199,99081
75199,38923
75199,8334
75199,5612
75199,117240
75199,25190
75199,22351
75199,54981
40827,108191
108191,15803
108191,62479
108191,23185
108191,9954
108191,19057
108191,43207
108191,127046
108191,59201
108191,24740
108191,62225
108191,2298
108191,92635
108191,48346
108191,96781
108191,3315
108191,22653
108191,5454
108191,18894
108191,8142
108191,76266
108191,89515
108191,53218
108191,9079
102768,62255
53325,62255
5599,62255
46323,62255
62255,85948
62255,3489
62255,15013
62255,33975
62255,93981
62255,42470
62255,112837
62255,5957
62255,85255
62255,6016
62255,35508
62255,111328
83830,21497
83830,116303
83830,126148
83830,12135
83830,121895
83830,30497
83830,87045
83830,111026
83830,80348
83830,94668
83830,101321
83830,41185
83830,16022
83830,85271
83830,30557
83830,88223
83830,114843
83830,78749
83830,37923
83830,117568
83830,46251
83830,55163
111698,94190
101971,119521
17434,119521
119521,65859
119521,29325
119521,122829
119521,67264
119521,110299
119521,51197
119521,15470
119521,19279
119521,67219
119521,67274
119521,55168
119521,86783
119521,8954
106924,78539
120387,78539
46181,78539
96757,78539
51354,78539
76060,78539
109965,78539
78539,66798
78539,46302
78539,8889
78539,15013
78539,36734
78539,123534
78539,36239
78539,1473
78539,126964
78539,21295
78539,53171
78539,89502
78539,13660
78539,65364
78539,5201
122479,116707
36813,116707
69690,116707
12247,116707
64601,116707
22755,116707
42537,116707
125118,116707
112893,116707
78405,116707
50166,7157
56199,7157
66823,7157
58970,41031
117128,41031
13695,41031
114246,41031
41031,14498
41031,51483
41031,68578
41031,126307
41031,66813
41031,60556
41031,95029
41031,108533
41031,89057
41031,12630
41031,49130
41031,117487
41031,99286
41031,58437
41031,65889
41031,64572
41031,56465
68204,89134
60997,89134
120899,89134
75796,89134
14096,89134
8548,89134
3178,89134
44742,89134
36940,89134
41440,89134
86370,89134
72365,89134
52597,89134
1178,89134
123242,89134
81917,89134
89134,27900
89134,115968
89134,18959
89134,49342
89134,97741
89134,40367
89134,33778
89134,76184
89134,20126
89134,111721
89134,125619
89134,77529
89134,101857
89134,30824
89134,60168
89134,39201
89134,115115
89134,76732
89134,40395
89134,48828
89134,24043
89134,24659
89134,76455
89134,99415
45321,92435
45321,27221
45321,64346
45321,118524
45321,11840
45321,53731
45321,49130
45321,6869
45321,113295
45321,28335
45321,108451
45321,115418
45321,86632
45321,99961
45321,12702
45321,91065
45321,102489
45321,1085
45321,64674
45321,44793
45321,36785
45321,4396
45321,53713
45321,102966
45321,74298
45321,34322
45321,65658
45321,69963
45321,104595
45321,7188
122816,37108
4057,37108
48013,37108
109996,37108
37108,70225
37108,7327
37108,127444
37108,90146
37108,99141
37108,41962
37108,13058
37108,58249
37108,64364
37108,92405
37108,115129
37108,38597
37108,79052
37108,16123
37108,126126
37108,33080
37108,45037
37108,17608
37108,117968
37108,110517
37108,82246
37108,19117
37108,58641
37108,48876
37108,76778
74829,124067
38430,124067
15856,124067
48896,124067
84544,124067
102177,124067
39998,124067
125584,124067
69531,124067
124067,102160
124067,74097
124067,19715
124067,46447
82505,44297
89453,44297
57089,44297
60116,44297
116707,44297
106071,44297
34648,44297
112550,44297
48889,44297
80343,44297
3936,44297
111535,44297
44451,44297
8856,44297
6981,44297
63846,44297
4920,44297
95225,44297
4755,44297
38052,44297
2348,44297
88694,44297
26075,44297
21799,44297
124267,44297
1338,44297
83875,44297
105820,44297
8495,44297
77597,44297
76568,44297
67158,44297
7230,44297
95199,44297
78607,44297
105261,44297
65928,44297
72035,44297
65350,44297
38694,44297
127686,44297
72925,44297
33271,44297
100610,44297
93859,44297
74875,44297
44297,18078
44297,45798
44297,40985
44297,13272
44297,35255
44297,5492
44297,9152
44297,91488
44297,49734
44297,124884
44297,32278
44297,52563
44297,13158
44297,58880
44297,119992
44297,56149
44297,58989
44297,77792
44297,11444
44297,41816
44297,5968
44297,76946
38262,107300
38262,89109
38262,40931
38262,25419
38262,60325
38262,117594
38262,32376
38262,70167
38262,79933
38262,21401
38262,12939
38262,24522
38262,101552
38262,113956
38262,119355
38262,96844
38262,69188
38262,26401
38262,90447
38262,110320
38262,82295
38262,80989
38262,54284
38262,65433
38262,108706
38262,33798
38262,7227
6438,51923
51923,117833
51923,80091
51923,18104
51923,112333
51923,3929
51923,20973
51923,37837
120124,25092
25092,1602
25092,102767
25092,91959
25092,108997
25092,51410
25092,103915
25092,110945
25092,111026
25092,67282
25092,30557
25092,69447
25092,116015
25092,33582
25092,16119
25092,93935
25092,60682
25092,12972
25092,19117
25092,119044
78361,27458
54612,27458
27458,42011
27458,76115
27458,101398
27458,23963
27458,76184
27458,97727
27458,4422
27458,66527
27458,62067
27458,86060
27458,66885
27458,93253
27458,53472
27458,114952
27458,117184
27458,9217
27458,36102
27458,368
27458,30470
60641,111237
89699,111237
28225,111237
111237,22649
111237,72722
111237,65560
111237,13222
111237,106887
111237,38899
111237,89947
111237,100664
111237,86463
111237,57377
111237,11234
111237,108828
111237,10789
111237,20039
111237,122912
111237,96011
111237,84024
79487,98245
79487,119518
79487,32789
79487,92076
79487,11541
79487,113228
79487,26401
79487,82295
79487,61362
79487,76675
79487,69055
79487,72150
79487,58998
79487,99415
79487,7227
95076,64418
46763,64418
123889,101327
123889,66741
123889,47712
123889,103821
123889,15350
123889,48672
123889,45740
123889,48416
113772,28889
66395,28889
99032,28889
55428,28889
24171,28889
23572,28889
4508,28889
88119,28889
109928,28889
3694,28889
105236,28889
52555,28889
71749,28889
107093,28889
66678,28889
64465,28889
28889,42570
28889,91395
28889,105950
28889,15410
28889,57207
28889,106977
28889,61922
28889,111065
28889,109078
28889,112548
28889,102876
28889,121983
28889,52735
28889,106802
28889,127305
122494,62847
122494,55757
122494,38973
122494,52439
122494,73540
122494,126015
122494,62423
122494,116426
122494,18112
122494,98216
122494,122008
122494,69846
122494,119148
122494,114165
122494,123889
43241,74353
43241,114821
43241,27741
43241,125868
43241,115005
43241,97965
43241,29325
43241,80948
43241,18282
43241,5044
43241,111
43241,108384
43241,31625
43241,66987
43241,36972
43241,79220
43241,88557
43241,102260
43241,115115
43241,50651
43241,33362
43241,41138
43241,48906
43241,36516
43241,27114
43241,62058
43241,55456
43241,93671
43241,24659
43241,99415
43241,76455
47331,48648
47331,74028
47331,108617
47331,388
47331,124172
47331,102773
47331,86126
47331,51182
47331,57086
47331,50738
90218,12086
90218,53942
90218,54266
90218,96404
90218,89509
25774,98286
27003,98286
64019,98286
53086,98286
23761,98286
99305,98286
53813,98286
39269,98286
30670,98286
13767,98286
90321,98286
18109,98286
29966,98286
85867,98286
30950,98286
63831,98286
112630,98286
9497,98286
118227,98286
98286,102553
98286,16524
98286,13741
98286,50964
98286,5059
98286,22056
98286,106773
98286,118973
98286,29395
98286,621
98286,118628
98286,26859
98286,72175
98286,23684
98286,415
98286,14149
98286,105212
98286,69581
98286,2364
98286,120102
98286,89708
98286,5424
98286,126783
98286,69768
98286,126283
98286,53202
98286,42747
98286,127598
98286,97953
98286,123411
98286,114368
98286,11604
98286,5580
98286,97076
98286,56625
98286,69566
98286,71032
98286,91746
98286,83106
38461,82855
38461,72040
38461,66447
38461,62269
38461,56916
38461,102835
38461,70830
38461,26014
38461,34940
38461,125521
38461,28051
38461,68758
38461,36972
38461,55460
60142,70191
62571,70191
85862,70191
73644,70191
14312,70191
32036,70191
70191,50500
70191,99892
70191,119184
70191,107922
70191,31501
70191,19820
70191,55220
70191,75499
70191,3468
70191,26866
70191,397
70191,117482
70191,1529
70191,70264
70191,117589
70191,52476
70191,93897
70191,113955
81801,35932
61050,35932
2907,35932
126511,35932
49100,35932
48115,35932
101468,35932
11252,35932
10135,35932
105213,35932
35932,27382
35932,55705
35932,19270
35932,6032
35932,79531
35932,37647
35932,111928
35932,9461
35932,103891
35932,13197
35932,117462
35932,114216
35932,2923
35932,109260
47432,52
69308,52
18547,52
75417,52
55504,52
52,101961
16072,81085
31464,81085
112534,81085
54722,81085
7071,81085
9719,81085
81085,42634
81085,29594
81085,13249
81085,12660
81085,10461
81085,15629
81085,29699
81085,54758
81085,20179
81085,76340
81085,3895
81085,14696
81085,75347
81085,111284
81085,63046
54251,68708
54251,81276
54251,109017
54251,116988
54251,34739
54251,103637
54251,86043
54251,42283
54251,69068
54251,70470
54251,14761
54251,97298
54251,111909
54251,114392
54251,58178
54251,109894
54251,89824
54251,107913
54251,48773
54251,91946
54251,122064
54251,23026
54251,90759
56043,126937
66667,126937
118095,126937
111687,126937
77257,126937
89542,126937
99590,126937
120696,126937
85336,126937
1394,126937
52394,126937
20005,126937
115012,126937
79055,126937
77749,126937
72874,126937
57936,126937
92449,126937
126937,1479
126937,14797
126937,119411
126937,71513
126937,126307
126937,118166
126937,36239
126937,121544
126937,17647
126937,103295
126937,30406
126937,74494
126937,18399
126937,126719
126937,23604
126937,122707
126937,91683
126937,56674
126937,87293
126937,100277
126937,20445
126937,25401
126937,57041
126937,104624
126937,25348
126937,116209
126937,106467
126937,36734
126937,40426
126937,60294
126937,63285
126937,35493
126937,127378
126937,74631
126937,121830
126937,18478
126937,122766
126937,17466
126937,80428
126937,8968
126937,41966
126937,118483
126937,48709
126937,84714
126937,36254
126937,60873
126937,50335
126937,54240
113764,64455
115837,64455
64455,48171
64455,10947
64455,63698
64455,76708
35512,94034
35512,66344
35512,1222
35512,107192
35512,53088
35512,80097
35512,100749
35512,122928
35512,117588
35512,39394
35512,22156
35512,79031
35512,32604
35512,38703
35512,24835
35512,22113
35512,62440
35512,110433
35512,21902
35512,112291
35512,121909
35512,121260
35512,115332
35512,123382
35512,8886
35512,45507
35512,62809
35512,80942
35512,19117
35512,31773
35512,123116
58907,87839
120931,87839
39047,87839
44527,87839
1577,87839
39365,87839
13467,87839
75422,87839
58638,87839
104960,87839
9166,87839
87839,73300
87839,5578
87839,63940
87839,38134
87839,28538
87839,28770
87839,93774
87839,40119
87839,47650
87839,116200
87839,100298
87839,113796
87839,123984
87839,11789
87839,8678
101589,37474
22494,37474
4512,37474
49934,37474
9955,37474
114056,37474
70148,37474
26658,37474
83364,37474
37474,43933
37474,10087
37474,73599
37474,41243
37474,98130
37474,105546
37474,122125
37474,84937
37474,219
37474,111962
37474,4618
37474,101417
37474,80762
37474,110916
37474,67411
37474,48504
37474,111545
37474,108851
37474,115051
37474,41931
37474,11655
37474,78857
37474,87884
37474,59197
37474,32492
37474,108006
37474,10490
37474,121318
37474,94837
37474,69400
37474,96236
93693,59338
70196,59338
33079,59338
68472,59338
65114,59338
43716,59338
15925,59338
103902,59338
65840,59338
90735,59338
119108,59338
123989,59338
52864,59338
120554,59338
14960,59338
109324,59338
24172,59338
58733,59338
76554,59338
85467,59338
19586,59338
57027,59338
59338,24590
59338,78788
59338,15207
59338,69264
59338,12628
59338,107783
59338,104655
59338,31932
59338,48317
59338,124129
59338,90081
59338,18695
59338,89405
59338,21707
59338,99148
59338,59306
59338,46385
59338,94562
59338,85328
59338,72643
59338,19651
59338,101140
59338,67936
59338,37957
59338,22371
32981,84545
86539,84545
48862,84545
68408,84545
38260,84545
90142,84545
84545,23435
84545,126866
84545,91431
84545,91860
84545,57586
84545,61363
84545,69837
84545,15410
84545,40195
84545,91310
84545,111065
84545,101711
84545,54131
84545,98666
84545,89540
84545,60191
84545,10958
84545,35101
84545,52735
84545,12437
41720,110980
110980,32893
110980,119755
110980,35998
110980,85879
34562,111705
34562,491
34562,39643
34562,69834
34562,70202
34562,82655
34562,23315
34562,71146
34562,57140
69492,103853
67782,103853
10247,103853
123276,103853
66384,103853
47095,103853
87691,103853
24815,103853
115795,103853
103853,39832
103853,105665
103853,80685
103853,12009
103853,116266
103853,117897
103853,81373
103853,125028
103853,70186
103853,50890
103853,79743
103853,102966
103853,97345
103853,31094
103853,79695
103853,111078
103853,22403
103853,122313
26409,117925
25983,117925
13578,117925
113147,117925
53326,117925
122687,117925
74163,117925
24996,117925
93479,117925
79617,117925
4037,117925
113093,117925
35014,117925
117925,26345
117925,85133
117925,29491
117925,45602
117925,22857
117925,2693
117925,47904
117925,23700
117925,47578
117925,30470
117286,26236
64916,26236
116705,26236
23170,26236
100190,26236
20263,26236
90200,26236
34975,26236
60912,26236
105898,26236
4237,26236
107662,26236
27079,26236
46441,26236
87491,26236
64778,26236
62782,26236
26236,8721
26236,6970
26236,15726
26236,68184
26236,6756
26236,57105
26236,89975
26236,65568
26236,99132
26236,46994
26236,91916
102663,84523
78839,84523
98034,84523
58516,84523
54245,84523
117384,84523
19096,84523
96757,84523
1740,84523
99482,84523
91770,84523
33872,84523
46059,84523
31295,84523
3551,83531
110601,83531
75793,83531
32545,83531
78645,83531
83531,74987
83531,91431
83531,7889
83531,69208
83531,126870
83531,111065
83531,65988
83531,50645
83531,66610
83531,42570
60302,81580
81580,12504
81580,57896
81580,72597
81580,93152
81580,59084
81580,67180
81580,103369
81580,35745
45722,69925
48417,69925
26028,69925
4038,69925
114843,69925
21516,69925
65373,69925
84294,69925
69925,59598
69925,119065
69925,122675
69925,40882
69925,73292
69925,80348
69925,45053
69925,26164
69925,98094
69925,126252
69925,85744
69925,111284
69925,105918
69925,67637
69925,10143
69925,29496
69925,104492
69925,29685
69925,11404
69925,98891
69925,99950
69925,102491
69925,85271
69925,104937
69925,35532
69925,58816
69925,82299
8949,30365
1949,30365
45213,30365
45181,30365
51398,30365
107983,30365
30365,52844
66029,8922
21417,8922
13122,8922
37869,8922
81713,8922
37547,8922
21102,8922
110473,8922
87486,8922
64624,8922
116054,8922
54997,8922
121622,8922
8999,8922
112785,8922
95435,8922
87861,8922
73776,8922
104697,8922
70426,8922
45961,8922
89789,8922
9963,8922
120057,8922
114061,8922
926,8922
65487,8922
125324,8922
84930,8922
120869,8922
1136,8922
17100,8922
57120,8922
64233,8922
23507,8922
39681,8922
91109,8922
8922,101812
8922,53924
8922,33386
8922,64443
8922,112746
8922,57056
8922,99976
8922,32147
8922,123835
8922,121293
8922,112395
8922,59168
8922,108517
8922,37811
8922,100668
8922,116830
8922,2848
8922,40659
8922,38879
8922,59194
8922,60522
8922,50539
8922,66001
8922,53501
8922,5319
8922,73162
8922,122187
8922,40331
8922,93289
8922,35745
8922,24043
12287,78272
49088,78272
9914,78272
43664,78272
3369,78272
50351,78272
87071,78272
120503,78272
377,78272
78272,70378
78272,11655
78272,7946
78272,126271
78272,59485
78272,99251
78272,77000
78272,120247
78272,73740
78272,69400
78272,110916
126515,47393
88386,47393
6438,47393
47393,121315
47393,67081
47393,11547
47393,60138
47393,42996
47393,123254
47393,39668
47393,59787
47393,51069
47393,100423
47393,88518
47393,47690
47393,44513
47393,91157
11968,9064
15098,9064
52920,42832
52920,11212
52920,121619
52920,90766
52920,52557
52920,94820
52920,17456
52920,44431
52920,63942
52920,48320
29215,10445
109613,10445
704,10445
10445,42811
10445,34455
120696,119446
119446,78495
119446,35785
119446,69875
119446,14797
119446,119411
119446,20470
119446,49111
119446,49333
119446,48988
119446,74945
119446,46039
119446,120763
119446,23604
119446,23307
119446,69821
119446,116069
119446,125731
119446,115738
67550,61926
67550,47930
67550,19656
67550,4661
67550,15355
67550,83586
67550,1507
67550,94181
67550,29850
67550,29666
67550,93416
67550,18977
67550,107654
67550,54690
67550,114494
